model,path,evidence_in,mask_area,concentration,correct
dinov2,091.Mockingbird/Mockingbird_0042_81728.jpg,0.07899875846202156,0.05859375,1.3482452476513123,0
dinov2,091.Mockingbird/Mockingbird_0067_79723.jpg,0.0777343249272309,0.0546875,1.4214273958940697,0
dinov2,091.Mockingbird/Mockingbird_0001_79812.jpg,0.21128753920359128,0.17578125,1.2019912657560383,1
dinov2,092.Nighthawk/Nighthawk_0087_82280.jpg,0.059495360534678146,0.04296875,1.3846189774775475,1
dinov2,092.Nighthawk/Nighthawk_0042_83603.jpg,0.45748635592969034,0.19140625,2.390132673454308,0
dinov2,092.Nighthawk/Nighthawk_0020_83869.jpg,0.2055829635916357,0.14453125,1.4224117577860713,1
dinov2,092.Nighthawk/Nighthawk_0028_82636.jpg,0.05141094950822242,0.0546875,0.940085761963242,1
dinov2,093.Clark_Nutcracker/Clark_Nutcracker_0096_84996.jpg,0.15540011491098898,0.14453125,1.0752007206675496,1
dinov2,093.Clark_Nutcracker/Clark_Nutcracker_0131_85701.jpg,0.10130211899677952,0.0859375,1.1787881566126308,1
dinov2,093.Clark_Nutcracker/Clark_Nutcracker_0093_84809.jpg,0.12988401781086978,0.1171875,1.1083435240741082,1
dinov2,093.Clark_Nutcracker/Clark_Nutcracker_0051_84950.jpg,0.15367021326444721,0.09765625,1.5735828226930586,0
dinov2,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0003_86029.jpg,0.1918519447977172,0.15234375,1.259335760110668,1
dinov2,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0063_86573.jpg,0.3571126669857647,0.1171875,3.0473611649037062,0
dinov2,095.Baltimore_Oriole/Baltimore_Oriole_0074_87214.jpg,0.26956975407441197,0.15625,1.7252463156604725,1
dinov2,095.Baltimore_Oriole/Baltimore_Oriole_0018_87782.jpg,0.5174090998854086,0.26953125,1.919662676178669,0
dinov2,095.Baltimore_Oriole/Baltimore_Oriole_0037_87337.jpg,0.07962288048660597,0.03515625,2.264827956290173,1
dinov2,095.Baltimore_Oriole/Baltimore_Oriole_0086_88375.jpg,0.2587413735025603,0.1640625,1.577090180459633,0
dinov2,095.Baltimore_Oriole/Baltimore_Oriole_0112_87447.jpg,0.23717054931926368,0.08203125,2.8912215821049645,0
dinov2,096.Hooded_Oriole/Hooded_Oriole_0024_90157.jpg,0.23503942602306274,0.12890625,1.8233360119443598,0
dinov2,096.Hooded_Oriole/Hooded_Oriole_0010_90413.jpg,0.26111078342692673,0.16796875,1.5545199204121454,1
dinov2,097.Orchard_Oriole/Orchard_Oriole_0085_91411.jpg,0.06449193572031219,0.1171875,0.5503311378517403,0
dinov2,097.Orchard_Oriole/Orchard_Oriole_0027_91265.jpg,0.024650813372746605,0.0546875,0.45075764782025374,1
dinov2,099.Ovenbird/Ovenbird_0089_93234.jpg,0.40824228883927505,0.2734375,1.4930003160110514,0
dinov2,099.Ovenbird/Ovenbird_0009_93395.jpg,0.2568531677754047,0.19140625,1.3419266839830875,1
dinov2,099.Ovenbird/Ovenbird_0084_92901.jpg,0.07767357649675574,0.07421875,1.046549100210725,0
dinov2,100.Brown_Pelican/Brown_Pelican_0102_93727.jpg,0.10083865578373707,0.0625,1.6134182343928758,1
dinov2,100.Brown_Pelican/Brown_Pelican_0095_94290.jpg,0.2287589796888071,0.12109375,1.8891062569104065,1
dinov2,100.Brown_Pelican/Brown_Pelican_0073_94823.jpg,0.16688890538443485,0.06640625,2.5131501967500482,0
dinov2,100.Brown_Pelican/Brown_Pelican_0049_94598.jpg,0.18840825334785408,0.109375,1.7225895874007608,1
dinov2,101.White_Pelican/White_Pelican_0083_95840.jpg,0.14690261725162765,0.12890625,1.1396080939096958,1
dinov2,102.Western_Wood_Pewee/Western_Wood_Pewee_0062_98123.jpg,0.03679532102168702,0.0234375,1.5699330270872212,0
dinov2,104.American_Pipit/American_Pipit_0010_99843.jpg,0.04424818142690912,0.02734375,1.6182186146641542,0
dinov2,104.American_Pipit/American_Pipit_0072_99631.jpg,0.040717864059064385,0.046875,0.8686475812818895,0
dinov2,104.American_Pipit/American_Pipit_0104_100147.jpg,0.02232804753283555,0.046875,0.4763315790830882,1
dinov2,104.American_Pipit/American_Pipit_0066_99961.jpg,0.07106966014755997,0.10546875,0.6738456026937263,1
dinov2,104.American_Pipit/American_Pipit_0091_100276.jpg,0.06880371192694329,0.09375,0.7339061822707357,1
dinov2,105.Whip_poor_Will/Whip_Poor_Will_0028_796421.jpg,0.38339942039573366,0.14453125,2.652709319739783,0
dinov2,105.Whip_poor_Will/Whip_Poor_Will_0045_796422.jpg,0.3082549511766735,0.16796875,1.8351921582124766,1
dinov2,105.Whip_poor_Will/Whip_Poor_Will_0041_796428.jpg,0.33552320492443605,0.21875,1.5338202952513513,0
dinov2,105.Whip_poor_Will/Whip_Poor_Will_0015_796435.jpg,0.20848565350342482,0.0703125,2.9651288725637137,1
dinov2,106.Horned_Puffin/Horned_Puffin_0050_100645.jpg,0.13457765882409178,0.10546875,1.275995458978486,1
dinov2,106.Horned_Puffin/Horned_Puffin_0075_100664.jpg,0.09420672929844039,0.0703125,1.339828848357716,0
dinov2,106.Horned_Puffin/Horned_Puffin_0073_100830.jpg,0.06941488504976542,0.03515625,1.9744672797893013,0
dinov2,107.Common_Raven/Common_Raven_0070_101896.jpg,0.25488399281744883,0.1328125,1.9191263896559807,0
dinov2,107.Common_Raven/Common_Raven_0024_101394.jpg,0.29525832011963915,0.22265625,1.3260723957172331,0
dinov2,107.Common_Raven/Common_Raven_0107_101412.jpg,0.3108054157865016,0.2109375,1.473447827209592,0
dinov2,107.Common_Raven/Common_Raven_0075_102530.jpg,0.15632888512078982,0.1171875,1.3340063725288627,1
dinov2,107.Common_Raven/Common_Raven_0129_102094.jpg,0.2861175541491287,0.265625,1.077148398598192,0
dinov2,107.Common_Raven/Common_Raven_0018_101713.jpg,0.2681995847955477,0.16015625,1.6746119370891133,1
dinov2,108.White_necked_Raven/White_Necked_Raven_0029_797349.jpg,0.1435174771551867,0.0546875,2.624319102390778,1
dinov2,109.American_Redstart/American_Redstart_0088_103892.jpg,0.16906445890021732,0.11328125,1.4924309537183584,1
dinov2,110.Geococcyx/Geococcyx_0050_104506.jpg,0.15434697566227054,0.08203125,1.8815629025114395,0
dinov2,111.Loggerhead_Shrike/Loggerhead_Shrike_0059_106086.jpg,0.028997018506724943,0.03125,0.9279042952858236,1
dinov2,111.Loggerhead_Shrike/Loggerhead_Shrike_0118_105157.jpg,0.29360361555436254,0.23828125,1.2321724988123806,0
dinov2,112.Great_Grey_Shrike/Great_Grey_Shrike_0085_797037.jpg,0.07054479174081744,0.05078125,1.3891894714864783,1
dinov2,113.Baird_Sparrow/Baird_Sparrow_0015_794573.jpg,0.5786587927527461,0.30078125,1.9238525457096167,0
dinov2,114.Black_throated_Sparrow/Black_Throated_Sparrow_0074_107113.jpg,0.2643910428352202,0.16796875,1.5740489054942133,1
dinov2,114.Black_throated_Sparrow/Black_Throated_Sparrow_0076_106995.jpg,0.23531289842577058,0.09765625,2.409603833136458,0
dinov2,115.Brewer_Sparrow/Brewer_Sparrow_0034_796693.jpg,0.21809064614681278,0.16796875,1.298400048597208,0
dinov2,116.Chipping_Sparrow/Chipping_Sparrow_0022_107825.jpg,0.11013776889571694,0.078125,1.4097632614154796,1
dinov2,116.Chipping_Sparrow/Chipping_Sparrow_0062_110187.jpg,0.11056458797970475,0.0859375,1.2865696013266472,1
dinov2,116.Chipping_Sparrow/Chipping_Sparrow_0103_109529.jpg,0.08701326416616548,0.0703125,1.2375218032490305,0
dinov2,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0001_110632.jpg,0.16056186001566752,0.08984375,1.7871231125641618,0
dinov2,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0048_110653.jpg,0.09754006112326047,0.0390625,2.497024925517087,0
dinov2,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0094_797250.jpg,0.45101986870283645,0.265625,1.697957088840529,0
dinov2,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0075_797251.jpg,0.12646414163247718,0.09765625,1.2949926777093161,1
dinov2,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0073_110718.jpg,0.5872151840165325,0.2578125,2.277683049657026,0
dinov2,118.House_Sparrow/House_Sparrow_0025_111669.jpg,0.16163594732295475,0.140625,1.1494110992273334,0
dinov2,118.House_Sparrow/House_Sparrow_0036_112847.jpg,0.08184552939083767,0.078125,1.047622642107024,0
dinov2,118.House_Sparrow/House_Sparrow_0015_111085.jpg,0.1154460721478164,0.10546875,1.094599691395029,0
dinov2,118.House_Sparrow/House_Sparrow_0049_110976.jpg,0.16640581471922114,0.078125,2.129994155766779,0
dinov2,118.House_Sparrow/House_Sparrow_0098_111073.jpg,0.11347852038408149,0.0625,1.8156560356403382,0
dinov2,119.Field_Sparrow/Field_Sparrow_0120_113953.jpg,0.10191000323197286,0.0390625,2.6088954148612786,0
dinov2,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0117_115983.jpg,0.18751909957643328,0.203125,0.9231709063124885,1
dinov2,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0075_116260.jpg,0.03480456221458889,0.03515625,0.9899961547271777,1
dinov2,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0082_116300.jpg,0.09742396732729486,0.06640625,1.4670901105904002,1
dinov2,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0116_116066.jpg,0.20645895025852687,0.15625,1.3213371970889913,1
dinov2,122.Harris_Sparrow/Harris_Sparrow_0059_116608.jpg,0.16052440298197151,0.140625,1.1415067844757594,1
dinov2,122.Harris_Sparrow/Harris_Sparrow_0067_116707.jpg,0.3596902258292424,0.26953125,1.334502817332737,0
dinov2,123.Henslow_Sparrow/Henslow_Sparrow_0043_116756.jpg,0.13705160692572835,0.08984375,1.5254438029500141,0
dinov2,123.Henslow_Sparrow/Henslow_Sparrow_0104_796541.jpg,0.14537363199057787,0.125,1.162988962885506,0
dinov2,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0050_795143.jpg,0.3621999015421804,0.12890625,2.8097929576281278,0
dinov2,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0023_795156.jpg,0.12789185169800424,0.10546875,1.2126041085341692,1
dinov2,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0086_795170.jpg,0.3132825547976363,0.26171875,1.197019865131702,1
dinov2,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0013_795176.jpg,0.37646588178272783,0.12890625,2.9204623715149896,0
dinov2,125.Lincoln_Sparrow/Lincoln_Sparrow_0033_117303.jpg,0.08523023000807246,0.1171875,0.7272979006727975,1
dinov2,125.Lincoln_Sparrow/Lincoln_Sparrow_0017_117432.jpg,0.08980949350022438,0.0859375,1.045055802759754,0
dinov2,127.Savannah_Sparrow/Savannah_Sparrow_0048_120321.jpg,0.22952287347464131,0.1015625,2.259917300927688,0
dinov2,127.Savannah_Sparrow/Savannah_Sparrow_0139_119444.jpg,0.0891474884159863,0.0546875,1.630125204383712,1
dinov2,127.Savannah_Sparrow/Savannah_Sparrow_0035_120099.jpg,0.1567122267559342,0.08984375,1.744275025398917,0
dinov2,127.Savannah_Sparrow/Savannah_Sparrow_0051_118574.jpg,0.10637558757968918,0.05078125,2.094780389058664,0
dinov2,127.Savannah_Sparrow/Savannah_Sparrow_0135_119620.jpg,0.0847263835882455,0.0390625,2.1689948645963995,0
dinov2,127.Savannah_Sparrow/Savannah_Sparrow_0095_119670.jpg,0.15124172065990016,0.11328125,1.3350992093476024,1
dinov2,127.Savannah_Sparrow/Savannah_Sparrow_0093_118267.jpg,0.0909482842001916,0.09375,0.9701149279897848,1
dinov2,128.Seaside_Sparrow/Seaside_Sparrow_0065_796504.jpg,0.0858050982031869,0.1015625,0.8448501145076751,1
dinov2,128.Seaside_Sparrow/Seaside_Sparrow_0033_796506.jpg,0.1316771230159908,0.12890625,1.0214951780929087,1
dinov2,128.Seaside_Sparrow/Seaside_Sparrow_0037_796531.jpg,0.4891757774491512,0.23828125,2.052934324122473,0
dinov2,128.Seaside_Sparrow/Seaside_Sparrow_0059_120794.jpg,0.06843260812465031,0.0625,1.0949215548069562,1
dinov2,128.Seaside_Sparrow/Seaside_Sparrow_0069_120700.jpg,0.0945009623786368,0.109375,0.8640087198953107,1
dinov2,128.Seaside_Sparrow/Seaside_Sparrow_0029_120828.jpg,0.07405831231559097,0.0703125,1.053273625356156,1
dinov2,129.Song_Sparrow/Song_Sparrow_0009_121025.jpg,0.29921121151940505,0.1328125,2.2528842465171772,0
dinov2,129.Song_Sparrow/Song_Sparrow_0080_121033.jpg,0.06581748306456686,0.046875,1.4041060058348118,0
dinov2,129.Song_Sparrow/Song_Sparrow_0037_121078.jpg,0.1824636929405928,0.109375,1.6682393257892532,0
dinov2,129.Song_Sparrow/Song_Sparrow_0096_121313.jpg,0.14573697714148554,0.078125,1.8654330686355822,1
dinov2,129.Song_Sparrow/Song_Sparrow_0108_121327.jpg,0.37025367473955845,0.12109375,3.0575784808363244,0
dinov2,130.Tree_Sparrow/Tree_Sparrow_0042_124512.jpg,0.24475265239631597,0.13671875,1.7901906980162487,0
dinov2,131.Vesper_Sparrow/Vesper_Sparrow_0083_125718.jpg,0.09610699377335682,0.1328125,0.7236290751026152,1
dinov2,131.Vesper_Sparrow/Vesper_Sparrow_0023_125465.jpg,0.12826283303581326,0.1171875,1.0945094151741364,1
dinov2,132.White_crowned_Sparrow/White_Crowned_Sparrow_0098_127019.jpg,0.24508381394776219,0.15234375,1.608755185954201,0
dinov2,132.White_crowned_Sparrow/White_Crowned_Sparrow_0093_126531.jpg,0.07953765490330471,0.0390625,2.0361634442667587,0
dinov2,132.White_crowned_Sparrow/White_Crowned_Sparrow_0102_127708.jpg,0.10405408519254086,0.05859375,1.7758560842065922,0
dinov2,132.White_crowned_Sparrow/White_Crowned_Sparrow_0054_126068.jpg,0.18065018372692893,0.1953125,0.9249288933255168,0
dinov2,132.White_crowned_Sparrow/White_Crowned_Sparrow_0049_128311.jpg,0.16258232719118934,0.125,1.3006585134768338,0
dinov2,132.White_crowned_Sparrow/White_Crowned_Sparrow_0031_126457.jpg,0.20794604010935805,0.1640625,1.2674805481725109,1
dinov2,133.White_throated_Sparrow/White_Throated_Sparrow_0078_129041.jpg,0.3670815903131667,0.23828125,1.5405390684654205,1
dinov2,133.White_throated_Sparrow/White_Throated_Sparrow_0107_129046.jpg,0.15575865873337624,0.1171875,1.3291404411048264,0
dinov2,133.White_throated_Sparrow/White_Throated_Sparrow_0014_129148.jpg,0.46105921881392115,0.2734375,1.6861593671399404,1
dinov2,133.White_throated_Sparrow/White_Throated_Sparrow_0033_129016.jpg,0.16098997493250183,0.08203125,1.962544217076537,0
dinov2,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0025_129341.jpg,0.19119316824793864,0.1328125,1.4395719819461181,1
dinov2,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0098_129365.jpg,0.1974490370718486,0.171875,1.1487943306699946,1
dinov2,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0079_129399.jpg,0.184720199536423,0.11328125,1.6306333416173426,1
dinov2,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0099_129412.jpg,0.21867789395908213,0.13671875,1.5994724788250139,1
dinov2,135.Bank_Swallow/Bank_Swallow_0013_129563.jpg,0.07206030868650244,0.0859375,0.8385198580515358,1
dinov2,135.Bank_Swallow/Bank_Swallow_0029_129751.jpg,0.254106383812863,0.125,2.0328509078748316,0
dinov2,136.Barn_Swallow/Barn_Swallow_0034_130099.jpg,0.18386346674456636,0.12890625,1.4263346616724926,0
dinov2,136.Barn_Swallow/Barn_Swallow_0014_130403.jpg,0.1232847746257686,0.10546875,1.1689221967317014,1
dinov2,136.Barn_Swallow/Barn_Swallow_0023_130325.jpg,0.26162054223633774,0.109375,2.391959024610263,0
dinov2,136.Barn_Swallow/Barn_Swallow_0072_130474.jpg,0.33209606787200174,0.16015625,2.0735753187043815,0
dinov2,136.Barn_Swallow/Barn_Swallow_0029_132832.jpg,0.17715537920186497,0.16015625,1.106140835218461,1
dinov2,136.Barn_Swallow/Barn_Swallow_0080_131829.jpg,0.058957752630891556,0.046875,1.257765121135794,1
dinov2,137.Cliff_Swallow/Cliff_Swallow_0013_133169.jpg,0.16038254637598787,0.1796875,0.8925636866802142,1
dinov2,137.Cliff_Swallow/Cliff_Swallow_0038_133701.jpg,0.214707403404174,0.15234375,1.4093613247052192,1
dinov2,137.Cliff_Swallow/Cliff_Swallow_0083_133771.jpg,0.34943627436768704,0.31640625,1.1043911532208213,0
dinov2,138.Tree_Swallow/Tree_Swallow_0039_135038.jpg,0.11567196220843257,0.10546875,1.0967414636185404,0
dinov2,139.Scarlet_Tanager/Scarlet_Tanager_0025_138712.jpg,0.0997738201469354,0.06640625,1.5024761241927402,1
dinov2,140.Summer_Tanager/Summer_Tanager_0103_139267.jpg,0.08491602521359837,0.10546875,0.8051296442055295,1
dinov2,140.Summer_Tanager/Summer_Tanager_0052_139804.jpg,0.07217038937611446,0.0625,1.1547260452616641,1
dinov2,140.Summer_Tanager/Summer_Tanager_0127_139297.jpg,0.09870933389773305,0.06640625,1.4864462160304324,1
dinov2,140.Summer_Tanager/Summer_Tanager_0062_140633.jpg,0.12214504144109903,0.1484375,0.8228718026939352,1
dinov2,141.Artic_Tern/Artic_Tern_0093_141880.jpg,0.3134274237631554,0.2421875,1.2941518898441766,1
dinov2,141.Artic_Tern/Artic_Tern_0014_141716.jpg,0.3990043659863266,0.109375,3.6480395840542243,0
dinov2,142.Black_Tern/Black_Tern_0107_144661.jpg,0.08828283288417994,0.06640625,1.3294354008820848,1
dinov2,142.Black_Tern/Black_Tern_0102_144344.jpg,0.08307218943159876,0.078125,1.0633238886190064,0
dinov2,143.Caspian_Tern/Caspian_Tern_0010_145667.jpg,0.04783809982549797,0.06640625,0.7203853947729923,1
dinov2,143.Caspian_Tern/Caspian_Tern_0014_145640.jpg,0.12062863626790876,0.109375,1.1028902878994824,0
dinov2,144.Common_Tern/Common_Tern_0044_148680.jpg,0.04711977472469948,0.09375,0.5026108767849676,1
dinov2,145.Elegant_Tern/Elegant_Tern_0033_150687.jpg,0.06504744089633166,0.03125,2.0815174425970313,0
dinov2,145.Elegant_Tern/Elegant_Tern_0044_150946.jpg,0.16209802995770933,0.109375,1.4820389955412059,0
dinov2,146.Forsters_Tern/Forsters_Tern_0098_151258.jpg,0.08122269312921312,0.0390625,2.0793004118069507,0
dinov2,146.Forsters_Tern/Forsters_Tern_0076_151330.jpg,0.1857041517216421,0.13671875,1.3582931246717136,1
dinov2,146.Forsters_Tern/Forsters_Tern_0071_152142.jpg,0.16250222945277035,0.10546875,1.5407617331688583,1
dinov2,146.Forsters_Tern/Forsters_Tern_0065_152206.jpg,0.13688244646392433,0.0859375,1.592813737143703,0
dinov2,146.Forsters_Tern/Forsters_Tern_0029_151228.jpg,0.1542396032683774,0.0859375,1.794787901911254,0
dinov2,147.Least_Tern/Least_Tern_0128_153732.jpg,0.03906218161016161,0.0625,0.6249948057634169,1
dinov2,147.Least_Tern/Least_Tern_0028_153781.jpg,0.07286295952653321,0.1328125,0.5486151833628715,0
dinov2,147.Least_Tern/Least_Tern_0089_152912.jpg,0.06663111042409627,0.16796875,0.39668751751275816,1
dinov2,148.Green_tailed_Towhee/Green_Tailed_Towhee_0100_154966.jpg,0.24301547796014353,0.171875,1.4139081531407245,1
dinov2,148.Green_tailed_Towhee/Green_Tailed_Towhee_0085_154822.jpg,0.15238701170690855,0.12109375,1.2584216701744875,1
dinov2,149.Brown_Thrasher/Brown_Thrasher_0056_155048.jpg,0.25618149432122483,0.171875,1.4905104256937924,1
dinov2,152.Blue_headed_Vireo/Blue_Headed_Vireo_0058_156261.jpg,0.11342807957458449,0.12890625,0.8799268520751785,0
dinov2,153.Philadelphia_Vireo/Philadelphia_Vireo_0060_156555.jpg,0.21226264290862487,0.125,1.6981010074209184,1
dinov2,153.Philadelphia_Vireo/Philadelphia_Vireo_0035_156596.jpg,0.07596730309485226,0.0859375,0.8839830604220703,0
dinov2,154.Red_eyed_Vireo/Red_Eyed_Vireo_0026_156751.jpg,0.06038282342790296,0.09375,0.6440833811954043,1
dinov2,155.Warbling_Vireo/Warbling_Vireo_0087_158355.jpg,0.01100837992095335,0.046875,0.234845388213322,0
dinov2,155.Warbling_Vireo/Warbling_Vireo_0131_158522.jpg,0.0376253027385649,0.06640625,0.566592708858546,0
dinov2,156.White_eyed_Vireo/White_Eyed_Vireo_0045_159232.jpg,0.09109448561376282,0.09765625,0.9328074371654498,1
dinov2,156.White_eyed_Vireo/White_Eyed_Vireo_0134_158889.jpg,0.08249093262918833,0.0625,1.3198547108902596,1
dinov2,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0057_159570.jpg,0.1279559730225685,0.1015625,1.2598740718653814,1
dinov2,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0048_794982.jpg,0.1288901279526792,0.08984375,1.4346030036218342,0
dinov2,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0057_159818.jpg,0.20839928039223723,0.13671875,1.5242917679493089,1
dinov2,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0008_797115.jpg,0.1760547466700404,0.1484375,1.1860529502956523,1
dinov2,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0007_797118.jpg,0.1501545972688874,0.12109375,1.23998624924098,0
dinov2,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0039_797152.jpg,0.15678495533768905,0.13671875,1.1467698751633577,1
dinov2,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0043_797154.jpg,0.38327794969019746,0.29296875,1.3082553569540911,1
dinov2,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0053_797157.jpg,0.2123372728914717,0.11328125,1.8744254159202651,1
dinov2,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0110_159735.jpg,0.10244544202267229,0.0625,1.6391268101024672,0
dinov2,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0136_161400.jpg,0.18565652891326148,0.2109375,0.8801494286780075,1
dinov2,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0048_161665.jpg,0.1122407995968464,0.07421875,1.5122968855427712,1
dinov2,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0110_161726.jpg,0.12016349212586702,0.1015625,1.1831481136677995,1
dinov2,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0107_161214.jpg,0.1646752322185755,0.11328125,1.4536846802249155,0
dinov2,161.Blue_winged_Warbler/Blue_Winged_Warbler_0026_161813.jpg,0.08619154727668168,0.09765625,0.8826013537348418,0
dinov2,161.Blue_winged_Warbler/Blue_Winged_Warbler_0013_161816.jpg,0.06285980430229535,0.0625,1.0057567079156524,1
dinov2,161.Blue_winged_Warbler/Blue_Winged_Warbler_0078_161889.jpg,0.12665694390534485,0.09765625,1.2969669727813133,1
dinov2,161.Blue_winged_Warbler/Blue_Winged_Warbler_0061_161984.jpg,0.07722570193338829,0.03515625,2.196641563505,0
dinov2,162.Canada_Warbler/Canada_Warbler_0063_162324.jpg,0.12286374350355528,0.1015625,1.2097352015380014,1
dinov2,162.Canada_Warbler/Canada_Warbler_0020_162354.jpg,0.0801384951362268,0.08984375,0.8919761944093479,1
dinov2,163.Cape_May_Warbler/Cape_May_Warbler_0055_163171.jpg,0.29772303381059684,0.21875,1.3610195209161218,1
dinov2,164.Cerulean_Warbler/Cerulean_Warbler_0025_797232.jpg,0.18007180898032057,0.171875,1.0476904640198745,1
dinov2,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0046_163856.jpg,0.12787168143888225,0.05859375,2.1823429907703864,0
dinov2,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0127_163860.jpg,0.2294611438283846,0.11328125,2.02558784946764,1
dinov2,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0090_163629.jpg,0.1918355445781982,0.11328125,1.693444657820704,1
dinov2,166.Golden_winged_Warbler/Golden_Winged_Warbler_0035_164362.jpg,0.16852776546890386,0.06640625,2.5378294978350517,0
dinov2,166.Golden_winged_Warbler/Golden_Winged_Warbler_0070_164460.jpg,0.47638872041560476,0.171875,2.771716030245495,0
dinov2,166.Golden_winged_Warbler/Golden_Winged_Warbler_0052_164529.jpg,0.11004502454981337,0.06640625,1.6571483554383786,1
dinov2,166.Golden_winged_Warbler/Golden_Winged_Warbler_0082_164544.jpg,0.09749685179865526,0.046875,2.0799323946524013,0
dinov2,166.Golden_winged_Warbler/Golden_Winged_Warbler_0036_794817.jpg,0.2177184991547407,0.1171875,1.8578643675826947,1
dinov2,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846.jpg,0.21543415226103155,0.109375,1.9696834977297972,1
dinov2,167.Hooded_Warbler/Hooded_Warbler_0133_165016.jpg,0.224498708092877,0.10546875,2.1285801415781984,0
dinov2,167.Hooded_Warbler/Hooded_Warbler_0122_164635.jpg,0.16483983413401138,0.14453125,1.1405133680700728,0
dinov2,168.Kentucky_Warbler/Kentucky_Warbler_0005_795919.jpg,0.25938152371472567,0.16015625,1.61955282743694,0
dinov2,168.Kentucky_Warbler/Kentucky_Warbler_0044_165436.jpg,0.1787382826618162,0.08984375,1.9894345768901058,0
dinov2,168.Kentucky_Warbler/Kentucky_Warbler_0049_165313.jpg,0.1521687021844848,0.10546875,1.4427845950259093,1
dinov2,168.Kentucky_Warbler/Kentucky_Warbler_0022_795882.jpg,0.2793392368756817,0.3203125,0.8720834439956207,1
dinov2,168.Kentucky_Warbler/Kentucky_Warbler_0030_795885.jpg,0.15550210150790522,0.1171875,1.3269511529676263,0
dinov2,168.Kentucky_Warbler/Kentucky_Warbler_0003_795892.jpg,0.1713444643980812,0.09375,1.827674091960963,0
dinov2,169.Magnolia_Warbler/Magnolia_Warbler_0039_165532.jpg,0.13459947095633137,0.09375,1.4357275370565974,1
dinov2,169.Magnolia_Warbler/Magnolia_Warbler_0079_165783.jpg,0.20482137826749747,0.12890625,1.5889172354197343,0
dinov2,170.Mourning_Warbler/Mourning_Warbler_0006_166595.jpg,0.1717965380292164,0.08203125,2.0942813511485308,0
dinov2,170.Mourning_Warbler/Mourning_Warbler_0048_166596.jpg,0.13246786971877772,0.13671875,0.968907776217234,1
dinov2,171.Myrtle_Warbler/Myrtle_Warbler_0045_166710.jpg,0.15540041138758592,0.08984375,1.7296739516198558,1
dinov2,171.Myrtle_Warbler/Myrtle_Warbler_0083_166738.jpg,0.1499364206179487,0.13671875,1.096677739162853,0
dinov2,171.Myrtle_Warbler/Myrtle_Warbler_0028_166905.jpg,0.1882855941026335,0.125,1.5062846323182977,0
dinov2,171.Myrtle_Warbler/Myrtle_Warbler_0032_166847.jpg,0.1097826514770707,0.11328125,0.9691157343859937,1
dinov2,171.Myrtle_Warbler/Myrtle_Warbler_0063_93378.jpg,0.18009479518400778,0.16796875,1.0721922051696267,0
dinov2,172.Nashville_Warbler/Nashville_Warbler_0005_167103.jpg,0.07525306585617753,0.0625,1.2040488610510227,1
dinov2,172.Nashville_Warbler/Nashville_Warbler_0001_167117.jpg,0.07470519989462601,0.078125,0.9562264362542292,0
dinov2,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0065_167952.jpg,0.07579269599340653,0.09375,0.8084553376944337,0
dinov2,174.Palm_Warbler/Palm_Warbler_0111_169663.jpg,0.15618414829314747,0.12109375,1.2897786664907216,0
dinov2,175.Pine_Warbler/Pine_Warbler_0005_171548.jpg,0.2743449040497221,0.1484375,1.8482181764550087,0
dinov2,175.Pine_Warbler/Pine_Warbler_0097_171671.jpg,0.17370466576481863,0.1015625,1.7103226945141337,1
